id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
41750618,Condo in Khet Khlong Toei · 1 bedroom · Half-bath,329812128,Nutchajaree,,Khlong Toei,13.70532,100.59203,Entire home/apt,727,180,0,,,1,0,0,
42124145,Hotel in Khet Don Mueang · 1 bedroom · 1 bed · 1 private bath,296460330,RoomQuest,,Don Mueang,13.92815,100.58277,Private room,793,1,1,2020-02-16,0.02,7,0,0,
42124342,Rental unit in Thailand · 1 bedroom · 1 bed · 1 bath,128454738,Amornrat,,Chom Thong,13.67929,100.46738,Entire home/apt,2000,10,0,,,1,0,0,
41918222,Condo in Khet Thon Buri · ★4.82 · 1 bedroom · 1 bed · 1 bath,27024702,Hadhaya,,Thon buri,13.71923,100.4924,Entire home/apt,1499,30,22,2023-09-01,0.50,1,128,7,
41753460,Hotel in Khet Khlong San · 1 bedroom · 1 bed · 1 bath,329853417,Piyarat,,Khlong San,13.71998,100.49582,Private room,1500,1,0,,,5,0,0,
41754158,Condo in Khet Watthana · 1 bedroom · 1 bath,329858758,พรรัตน์,,Vadhana,13.70988,100.60325,Private room,3200,1,0,,,1,90,0,
42145873,Serviced apartment in Khet Khlong Toei · ★4.50 · 1 bedroom · 2 beds · 1.5 baths,207453281,Devyn,,Phra Khanong,13.70392,100.59988,Entire home/apt,846,1,6,2023-07-06,0.44,21,358,5,
42148083,Rental unit in Khet Ratchathewi · ★4.86 · 1 bedroom · 1 bed · 1.5 baths,73711471,Grace,,Ratchathewi,13.75113,100.55682,Entire home/apt,2500,30,7,2023-02-26,0.15,1,178,1,
41919073,Rental unit in Khet Sai Mai · 2 bedrooms · 9 beds · 1 bath,75909474,Lek,,Sai Mai,13.93628,100.63335,Entire home/apt,3464,5,0,,,1,365,0,
42124792,Condo in Khet Bang Kapi · 1 bedroom · 1 bed · 1 bath,334210706,Phanu,,Bang Kapi,13.75905,100.63108,Entire home/apt,1500,1,0,,,1,357,0,
42150615,Rental unit in Khet Phaya Thai · 3 bedrooms · 3 beds · 3.5 baths,333348579,Admin,,Phaya Thai,13.77495,100.53534,Private room,4000,1,0,,,1,0,0,
42126061,Hotel in Khet Don Mueang · ★4.0 · 1 bedroom · 1 bed · 1 private bath,333678156,Rq,,Don Mueang,13.92806,100.58519,Private room,770,1,6,2022-10-31,0.13,2,0,0,
42128247,Rental unit in Khet Bang Kapi · ★4.67 · Studio · 1 private bath,334235387,ภูริวัจน์,,Bang Kapi,13.77151,100.64275,Private room,400,1,6,2022-10-26,0.13,1,0,0,
42128478,Condo in Khet Khlong Toei · ★4.89 · 1 bedroom · 1 bed · 1 bath,267746594,Windy,,Khlong Toei,13.72636,100.56505,Entire home/apt,1685,28,19,2023-11-05,0.42,46,215,8,
42290319,Hotel in Khet Don Mueang · 1 bedroom · 2 beds · 1 shared bath,333678156,Rq,,Don Mueang,13.92803,100.58515,Private room,770,1,1,2020-03-17,0.02,2,0,0,
42304013,Condo in Khet Thon Buri · ★4.74 · 1 bedroom · 1 bed · 1 bath,267746594,Windy,,Thon buri,13.72055,100.49288,Entire home/apt,1399,30,19,2023-11-06,0.41,46,220,5,
42305223,Home in Khet Khlong Toei · 7 bedrooms · 7 beds · 7 baths,219983414,Matta,,Khlong Toei,13.72014,100.57334,Private room,21000,2,2,2023-06-26,0.04,9,322,1,
42159429,Serviced apartment in Khet Bang Sue · Studio · 2 beds · 1 bath,65709666,Pat,,Bang Sue,13.81765,100.53056,Entire home/apt,1300,1,0,,,4,363,0,
42306668,Place to stay in Suan Luang · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,105260722,Alin,,Suanluang,13.73398,100.64058,Entire home/apt,680,22,10,2023-04-09,0.21,2,47,3,
42161147,Condo in Khet Watthana · ★4.50 · 1 bedroom · 2 beds · 1 bath,106079676,D,,Vadhana,13.73995,100.5604,Entire home/apt,4000,90,18,2022-09-15,0.54,1,358,0,
42136450,Condo in Chatuchak · ★5.0 · 1 bedroom · 1 bath,29769376,Bird,,Chatu Chak,13.81058,100.55715,Entire home/apt,1799,2,21,2023-10-08,0.45,12,51,8,
42162504,Rental unit in Khet Prawet · ★4.67 · 1 bedroom · 1 bed · 1 bath,262923052,Shilei,,Khlong Toei,13.70201,100.59159,Entire home/apt,931,5,3,2020-03-16,0.06,41,357,0,
42315182,Condo in Bang Wa · ★4.77 · 1 bedroom · 1 bed · 1 bath,69155330,Krerk,,Phasi Charoen,13.71216,100.44877,Entire home/apt,360,28,13,2023-11-22,0.28,1,119,5,
42317399,Rental unit in Khet Sathon · 1 bedroom · 1 bed · 1 private bath,202672789,Piphat,,Sathon,13.72039,100.54822,Private room,1329,1,1,2020-03-08,0.02,26,364,0,
42163995,Rental unit in 曼谷 · 2 bedrooms · 2 beds · 1 bath,327365883,Jane,,Ratchathewi,13.74929,100.55482,Entire home/apt,,7,0,,,5,0,0,
42317562,Rental unit in Sathon · 1 bedroom · 1 bed · 1 private bath,202672789,Piphat,,Sathon,13.72021,100.5482,Private room,1329,1,1,2020-03-06,0.02,26,364,0,
42318170,Rental unit in Khet Khlong Toei · ★4.92 · 1 bedroom · 1 bed · 1.5 baths,5984433,Sunnot,,Khlong Toei,13.725400924682617,100.5661849975586,Entire home/apt,1806,21,37,2023-12-25,0.80,22,341,23,
42142423,Condo in Khet Bang Kho Laem · ★4.64 · 1 bedroom · 1 bed · 1 bath,26736483,K,,Samphanthawong,13.74048,100.51184,Entire home/apt,1067,1,11,2023-12-08,0.41,90,362,7,
42164637,Loft in 曼谷 · ★4.97 · 1 bedroom · 1 bed · 1 bath,299964391,Yao Yao,,Huai Khwang,13.75508,100.5653,Entire home/apt,1551,28,29,2023-09-15,0.62,3,204,5,
42142432,Rental unit in Khet Bang Rak · ★4.06 · 1 bedroom · 1 bed · 1 bath,26736483,K,,Bang Rak,13.72475,100.53199,Entire home/apt,1869,14,17,2023-05-16,0.37,90,346,2,
42321123,Condo in Khet Huai Khwang · 1 bedroom · 1 bath,333315763,Wanpen,,Huai Khwang,13.76795,100.57935,Entire home/apt,3200,30,0,,,1,90,0,
42165005,Condo in Khet Watthana · ★5.0 · 1 bedroom · 1 bed · 1 bath,334658166,David,,Vadhana,13.7376,100.56045,Entire home/apt,1600,30,14,2023-12-10,0.31,1,227,5,
42322162,Condo in Khet Watthana · ★5.0 · 1 bedroom · 1.5 shared baths,336500441,Urairat,,Vadhana,13.710929494735556,100.60238897800443,Private room,1340,7,3,2023-12-15,0.59,1,329,3,
42142442,Rental unit in Khet Bang Rak · ★4.57 · 1 bedroom · 1 bed · 1 bath,26736483,K,,Bang Rak,13.72339,100.53265,Entire home/apt,1869,14,21,2023-11-22,0.45,90,354,7,
42145765,Serviced apartment in Khet Khlong Toei · ★3.92 · 1 bedroom · 2 beds · 1.5 baths,207453281,Devyn,,Khlong Toei,13.7059,100.60016,Entire home/apt,846,1,13,2023-11-03,0.67,21,364,5,
42145794,Rental unit in Khet Bang Rak · ★4.20 · 1 bedroom · 1 bed · 1 bath,26736483,K,,Bang Rak,13.72511,100.53226,Entire home/apt,1869,14,15,2023-11-30,0.47,90,330,6,
42145844,Serviced apartment in Khet Khlong Toei · ★4.0 · 1 bedroom · 2 beds · 1.5 baths,207453281,Devyn,,Khlong Toei,13.70411,100.59974,Entire home/apt,846,1,5,2023-06-28,0.11,21,363,3,
42168435,Rental unit in Khet Khlong Toei · ★4.39 · 1 bedroom · 1.5 baths,158654054,Erica,,Khlong Toei,13.71818,100.5712,Entire home/apt,1107,3,28,2023-11-14,0.61,30,355,12,
42467547,Rental unit in Khet Bang Rak · ★4.82 · 2 bedrooms · 4 beds · 2 baths,159420966,Rajasit,,Bang Rak,13.72358,100.52987,Entire home/apt,3390,2,17,2023-05-18,0.93,8,359,8,
42323134,Condo in Krung Thep Maha Nakhon · ★4.13 · Studio · 1 bed · 1 bath,79624768,Eva,,Huai Khwang,13.75567,100.57587,Entire home/apt,1217,2,39,2023-12-07,0.83,37,91,7,
42173580,Loft in Krung Thep Maha Nakhon · ★4.89 · 1 bedroom · 1 bed · 1 bath,42894383,Kuri,,Huai Khwang,13.7538,100.56548,Entire home/apt,1449,28,36,2023-10-30,0.76,6,204,8,
42324669,Serviced apartment in Khet Khlong Toei · ★4.47 · 1 bedroom · 2 beds · 1.5 baths,207453281,Devyn,,Khlong Toei,13.70476,100.5993,Entire home/apt,846,1,30,2023-12-14,0.64,21,357,20,
42326598,Condo in Khet Watthana · ★4.50 · 1 bedroom · 1 bed · 1 bath,336507389,Karn,,Vadhana,13.74346,100.55879,Entire home/apt,1350,30,8,2023-12-08,0.17,1,47,5,
42337224,Townhouse in Khet Khlong Toei · ★4.90 · 3 bedrooms · 6 beds · 3.5 baths,24147370,Anupong,,Khlong Toei,13.70721018213929,100.5956627432726,Entire home/apt,5518,2,61,2023-12-21,1.30,5,164,56,
42338560,Condo in Khet Chatuchak · 1 bedroom · 1 bed · 1 private bath,336026007,มาลินี,,Chatu Chak,13.83618,100.57753,Private room,3550,1,1,2020-02-26,0.02,1,179,0,
42469079,Condo in Khet Bang Khen · 1 bedroom · 1 private bath,338146536,จันจิ,,Bueng Kum,13.84614,100.64104,Private room,1600,2,1,2020-03-09,0.02,1,180,0,
42469110,Rental unit in Khet Bang Rak · ★3.67 · 6 bedrooms · 12 beds · 6 baths,159420966,Rajasit,,Bang Rak,13.72586,100.52787,Entire home/apt,9590,2,3,2023-11-26,0.17,8,343,1,
42181132,Aparthotel in Bangkok · 1 bedroom · 1 bed · 1 private bath,6582968,Mai,,Pom Prap Sattru Phai,13.75054,100.51313,Private room,1903,1,0,,,1,365,0,
42475844,Townhouse in Khet Thung Khru · 5 bedrooms · 5 beds · 3 baths,338218755,Shivam,,Thung khru,13.64316,100.4984,Entire home/apt,4000,1,0,,,1,0,0,
42479379,Rental unit in สวนหลวง · 1 bedroom · 1 bed · 1 bath,93443490,Vincent,,Suanluang,13.74512,100.60343,Entire home/apt,1000,10,0,,,6,88,0,
42338944,Condo in Thailand · 1 bedroom · 1 bath,328295325,Jirunya,,Bang Phlat,13.77516,100.48659,Entire home/apt,1680,2,0,,,1,180,0,
42340004,Condo in Khet Watthana · Studio · 1 bed · 1 bath,4989772,Danny,,Vadhana,13.74002,100.55685,Entire home/apt,500,180,0,,,1,0,0,
42341047,Rental unit in Khet Watthana · 1 bedroom · 1 bath,336776118,Steven,,Vadhana,13.73887,100.58514,Private room,3226,1,0,,,2,0,0,
42181172,Condo in Khet Yan Nawa · 1 bedroom · 1 bed · 1 bath,179160943,Chin,,Yan na wa,13.69336,100.53579,Entire home/apt,,30,0,,,1,0,0,
42341474,Condo in Khet Khlong Toei · 1 bedroom · 1 bed · 1 bath,333321702,Atchara,,Khlong Toei,13.72412,100.57817,Entire home/apt,3400,1,0,,,1,180,0,
42341681,Rental unit in Khet Watthana · 1 bedroom · 1 bath,336776118,Steven,,Vadhana,13.74022,100.5834,Private room,2922,1,0,,,2,0,0,
42494768,Rental unit in Bangkok · ★4.68 · 1 bedroom · 1 bed · 1 bath,299964391,Yao Yao,,Din Daeng,13.75656,100.56491,Entire home/apt,1199,28,19,2023-10-08,0.41,3,155,1,
42495749,Rental unit in Khet Ratchathewi · 2 bedrooms · 2 beds · 2 baths,18699637,Wilson,,Ratchathewi,13.75075,100.557,Entire home/apt,3500,30,0,,,36,148,0,
42497261,Rental unit in Bangkok · ★4.95 · 1 bedroom · 1 bed · 1 bath,299964391,Yao Yao,,Din Daeng,13.75679,100.56303,Entire home/apt,1199,28,39,2023-11-07,1.16,3,154,10,
42181585,Townhouse in Khet Watthana · 2 bedrooms · 2 beds · 3 baths,21348778,Jakchai,,Vadhana,13.73895,100.58018,Entire home/apt,3800,365,0,,,1,362,0,
42497266,Townhouse in Khet Sai Mai · 2 bedrooms · 2 beds · 2 baths,336776479,Mmoo,,Sai Mai,13.90298,100.64485,Entire home/apt,899,30,0,,,1,0,0,
42342936,Condo in Khet Khlong Toei · Studio · 1 bed · 1 bath,326635939,Son,,Khlong Toei,13.72636,100.56532,Entire home/apt,1890,3,0,,,1,0,0,
42344477,Condo in Khet Ratchathewi · 1 bedroom · 1 bed · 1 bath,138870859,David,,Parthum Wan,13.74839,100.54358,Entire home/apt,1450,28,1,2022-12-18,0.08,26,179,0,
42181868,Hotel in Khet Bang Kapi · 1 bedroom · 1 bed · 1 private bath,334856926,Sukanlaya,,Bang Kapi,13.75817,100.64186,Private room,2263,1,1,2020-02-27,0.02,3,0,0,
42346165,Rental unit in Khet Bang Rak · ★4.20 · 2 bedrooms · 4 beds · 2 baths,159420966,Rajasit,,Bang Rak,13.72557,100.52951,Entire home/apt,3399,2,5,2023-11-13,0.41,8,355,5,
42347997,Condo in Khet Ratchathewi · ★4.44 · 1 bedroom · 1 bed · 1 bath,138870859,David,,Parthum Wan,13.74833,100.54357,Entire home/apt,1450,28,9,2023-01-15,0.20,26,148,1,
42348704,Condo in Khet Ratchathewi · ★5.0 · 1 bedroom · 1 bed · 1 bath,138870859,David,,Ratchathewi,13.74957,100.54275,Entire home/apt,1350,28,7,2023-09-24,0.15,26,116,3,
42497851,Condo in Khet Khlong Toei · 1 bedroom · 1 bath,338089822,Metha,,Khlong Toei,13.72377,100.57628,Entire home/apt,3500,1,0,,,1,180,0,
42498054,Condo in Krung Thep Maha Nakhon · ★5.0 · 2 bedrooms · 2 beds · 1 bath,59257865,Khanittha And Kavin,,Vadhana,13.73065,100.59134,Entire home/apt,2700,28,5,2023-08-01,0.25,1,177,4,
42498143,Rental unit in Suan Luang · ★4.75 · 1 bedroom · 1 bed · 1 bath,21393261,SiamLife,,Suanluang,13.74155,100.60056,Entire home/apt,1500,7,8,2023-11-16,0.44,27,200,7,
42500052,Boutique hotel in Khet Watthana · 1 bedroom · 1 bed · 1 bath,338455179,Kantaan,,Vadhana,13.74853,100.55878,Private room,2200,1,0,,,1,0,0,
42182222,Condo in Bangkok · ★4.15 · 1 bedroom · 1 bed · 1 bath,79624768,Eva,,Vadhana,13.73906,100.55983,Entire home/apt,1957,2,48,2023-10-29,1.08,37,62,14,
42363185,Rental unit in Khet Khlong Toei · ★4.94 · 1 bedroom · 1 bed · 1 bath,5984433,Sunnot,,Khlong Toei,13.72466,100.56727,Entire home/apt,1801,1,35,2023-12-11,0.76,22,1,31,
42182768,Serviced apartment in Khet Phaya Thai · ★4.50 · 4 bedrooms · 12 beds · 4 baths,26736483,K,,Phaya Thai,13.7881,100.55022,Entire home/apt,5224,1,4,2023-02-15,0.09,90,354,2,
42184002,Rental unit in เขตราชเทวี · 1 bedroom · 1 bed · 1 bath,219301393,Jack,,Ratchathewi,13.75097,100.55525,Entire home/apt,,365,2,2020-03-27,0.04,9,0,0,
42503218,Serviced apartment in Khet Watthana · 2 bedrooms · 2 beds · 2 baths,338476149,Roong Tiwa,,Vadhana,13.73848,100.58087,Entire home/apt,3000,3,0,,,1,0,0,
42184182,Rental unit in Khet Huai Khwang · 1 bedroom · 1 bed · 1.5 baths,327365883,Jane,,Ratchathewi,13.75495,100.56396,Entire home/apt,1600,60,1,2021-04-19,0.03,5,365,0,
42184665,Guest suite in Krung Thep Maha Nakhon · 1 bedroom · 1 bed · 1 private bath,334912151,Thanunphatch,,Chatu Chak,13.83061,100.55606,Private room,1200,2,0,,,1,0,0,
42507554,Serviced apartment in Khet Bang Na · 1 bedroom · 1 bed · 1.5 baths,337036453,Thipoj,,Bang Na,13.67418,100.60498,Private room,2000,2,0,,,1,0,0,
42363682,Condo in Bang Phlat · 1 bedroom · 1 bath,336965588,Sarinrada,,Bang Phlat,13.78508,100.49379,Private room,690,60,0,,,1,90,0,
42186156,Hotel in Khet Bang Kapi · 1 bedroom · 1 bed · 1 private bath,334856926,Sukanlaya,,Bang Kapi,13.75653,100.64359,Private room,2506,1,1,2020-03-11,0.02,3,0,0,
42519610,Condo in Khet Yan Nawa · 3 bedrooms · 3 beds · 2.5 baths,333052698,Palakorn,,Yan na wa,13.70151,100.5375,Entire home/apt,19713,1,0,,,3,364,0,
42186296,Hotel in Khet Bang Kapi · 1 bedroom · 1 bed · 1 private bath,334856926,Sukanlaya,,Bang Kapi,13.757509,100.642883,Private room,2663,1,0,,,3,0,0,
42522179,Condo in Khet Huai Khwang · 1 bedroom · 1 bed · 1 bath,338084920,Chommanan,,Huai Khwang,13.76603,100.57826,Entire home/apt,3300,19,1,2020-02-29,0.02,1,180,0,
42195277,Condo in Khet Phaya Thai · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,19855863,Aanas,,Phaya Thai,13.77886,100.54116,Entire home/apt,1200,30,6,2023-09-15,0.56,2,162,6,
42523172,Condo in Khet Lat Krabang · 1 bedroom · 1 bath,337005868,Sontana,,Lat Krabang,13.72304,100.71634,Entire home/apt,1650,2,0,,,1,180,0,
42524032,Rental unit in Khet Khlong Toei · ★4.71 · 2 bedrooms · 2 beds · 2 baths,201677068,Curry,,Khlong Toei,13.73614,100.55768,Entire home/apt,4829,1,56,2023-12-24,1.21,230,361,32,
42198797,Rental unit in Khet Pathum Wan · ★4.88 · 1 bedroom · 1 bed · 1 bath,28558403,Chao.House,,Parthum Wan,13.74709,100.54798,Entire home/apt,1580,30,8,2023-05-20,0.17,41,166,3,
42528616,Condo in Krung Thep Maha Nakhon  · ★4.94 · 1 bedroom · 1 bed · 1.5 shared baths,103825017,Luesak,,Phra Khanong,13.70413,100.60278,Private room,650,21,16,2023-12-21,0.38,2,305,9,
42364313,Condo in Khet Huai Khwang · 1 bedroom · 1 bed · 1 private bath,68164746,วรรณกร,,Huai Khwang,13.77157,100.58079,Private room,,7,0,,,1,0,0,
42364690,Rental unit in Khet Pom Prap Sattru Phai · 2 bedrooms · 3 beds · 1 bath,32113789,Chaninthorn,,Pom Prap Sattru Phai,13.7519,100.51283,Entire home/apt,2100,2,0,,,3,134,0,
42206556,Hotel in Khet Ratchathewi · 1 bedroom · 1 bed · 1 bath,309661618,Vince Hotel,,Ratchathewi,13.75431,100.53562,Private room,99999,1,0,,,6,358,0,
42366229,Townhouse in Khet Yan Nawa · 2 bedrooms · 3 beds · 2.5 baths,26032778,Saifon,,Yan na wa,13.69127,100.54299,Entire home/apt,1700,120,0,,,2,358,0,
42367457,Hostel in Khet Watthana · 1 bedroom · 1 bed · 1 shared bath,139338181,Nick,,Vadhana,13.72992,100.57985,Shared room,574,1,0,,,6,180,0,
42544975,Rental unit in Khet Lat Krabang · ★3.80 · 1 bedroom · 2 beds · 1 private bath,311771988,Nattapong,,Lat Krabang,13.71876,100.76594,Private room,650,1,10,2023-03-14,0.21,1,364,3,
42545131,Rental unit in 曼谷 · Studio · 1.5 baths,261031445,焱叔,,Khlong Toei,13.71714,100.58175,Entire home/apt,2188,14,0,,,10,90,0,
42545666,Rental unit in Khet Watthana · ★4.62 · 1 bedroom · 1 bed · 1 bath,201677068,Curry,,Vadhana,13.73436,100.56512,Entire home/apt,2973,3,21,2023-11-14,0.46,230,361,16,
42550280,Hostel in Samsen Nai · 6 bedrooms · 28 beds · 6.5 shared baths,47052928,Adventure,,Phaya Thai,13.79459,100.5485,Private room,8000,2,0,,,1,180,0,
42550630,Rental unit in Khet Ratchathewi · 2 bedrooms · 4 beds · 2 baths,338943673,Panisara,,Ratchathewi,13.76109,100.54039,Private room,1690,5,1,2023-07-06,0.17,2,359,1,
42206850,Hotel in Khet Ratchathewi · ★5.0 · 1 bedroom · 1 bed · 1 private bath,309661618,Vince Hotel,,Ratchathewi,13.75521,100.53439,Private room,99999,1,4,2020-03-26,0.09,6,358,0,
42206989,Hotel in Khet Ratchathewi · 1 bedroom · 1 bed · 1 private bath,309661618,Vince Hotel,,Ratchathewi,13.75508,100.53455,Private room,99999,1,1,2023-08-31,0.25,6,358,1,
42207063,Hotel in Khet Ratchathewi · 1 bedroom · 1 bed · 1 private bath,309661618,Vince Hotel,,Ratchathewi,13.75455,100.53445,Private room,99999,1,2,2020-03-15,0.04,6,358,0,
42368837,Rental unit in Khet Dusit · 1 bedroom · 2 beds · 1 private bath,6838199,Sirikamol,,Phra Nakhon,13.76887,100.50422,Private room,4889,1,0,,,3,0,0,
42368866,Hostel in Khet Yan Nawa · Studio · 2 beds · 1 private bath,192586951,Pagon,,Yan na wa,13.69519,100.53136,Private room,868,1,2,2023-11-28,0.10,8,361,1,
42207137,Hotel in Khet Ratchathewi · 1 bedroom · 1 bed · 1 shared bath,309661618,Vince Hotel,,Ratchathewi,13.75294,100.53419,Private room,58642,1,2,2023-11-14,0.04,6,304,1,
42555841,Serviced apartment in Khet Sathon · Studio · 1 bed · 1 private bath,85221401,Soros From Ascott Sathorn Bangkok,,Sathon,13.71568,100.51963,Private room,9793,1,0,,,6,357,0,
42207504,Serviced apartment in Khet Bang Rak · 1 bedroom · 1 bed · 1 private bath,329485772,Pk,,Bang Rak,13.72462,100.53201,Private room,3900,1,1,2023-05-25,0.14,5,183,1,
42556362,Serviced apartment in Khet Sathon · 1 bedroom · 1 bed · 1 private bath,85221401,Soros From Ascott Sathorn Bangkok,,Sathon,13.71577,100.51805,Private room,11556,1,0,,,6,361,0,
42371444,Rental unit in Khet Huai Khwang · 3 bedrooms · 4 beds · 2 baths,337035836,Patty,,Huai Khwang,13.75566,100.57545,Entire home/apt,1800,90,1,2020-02-26,0.02,1,91,0,
42208502,Condo in Khet Bang Phlat · 1 bedroom · 2 beds · 1 bath,151070083,Smile,,Bang Phlat,13.8014,100.50621,Entire home/apt,,30,2,2023-03-15,0.09,4,0,1,
42208508,Serviced apartment in Khet Bang Rak · ★4.89 · 2 bedrooms · 2 beds · 2 baths,329485772,Pk,,Bang Rak,13.72469,100.53192,Private room,4700,1,9,2023-12-15,0.53,5,261,7,
42208910,Condo in Khet Bang Phlat · 1 bedroom · 1 private bath,42526044,Pisith,,Bang Phlat,13.80096,100.50659,Private room,550,31,0,,,1,309,0,
42210128,Condo in Khet Ratchathewi · Studio · 1 bath,334212160,Wassana,,Ratchathewi,13.74992,100.56277,Entire home/apt,3380,19,0,,,1,270,0,
42556478,Serviced apartment in Khet Sathon · 1 bedroom · 1 bed · 1 private bath,85221401,Soros From Ascott Sathorn Bangkok,,Sathon,13.71695,100.51799,Private room,11892,1,0,,,6,361,0,
42210827,Condo in Khet Huai Khwang · 1 bedroom · 1 bath,333669825,Prasert,,Huai Khwang,13.75027,100.5651,Entire home/apt,3200,17,0,,,1,181,0,
42373224,Bed and breakfast in Khet Phra Nakhon · ★4.40 · 6 bedrooms · 1 bed · 6 shared baths,186234610,Santo,,Phra Nakhon,13.75242,100.49636,Private room,600,1,10,2023-04-17,0.22,2,166,4,
42211727,Boutique hotel in Khet Pathum Wan · 3 bedrooms · 3 beds · 3 baths,335281076,อนพัทย์,,Parthum Wan,13.73778,100.51773,Private room,1657,1,2,2023-12-22,0.16,1,177,1,
42378888,Hostel in Khet Watthana · 1 bedroom · 1 bed · 1 shared bath,139338181,Nick,,Vadhana,13.72936,100.58139,Shared room,405,1,2,2023-07-18,0.17,6,180,2,
42389296,Rental unit in เขต สาทร · ★4.54 · 1 bedroom · 1 bed · 1 bath,201677068,Curry,,Sathon,13.71213,100.52119,Entire home/apt,1923,1,34,2023-11-06,0.85,230,0,21,
42556587,Serviced apartment in Khet Sathon · 2 bedrooms · 2 beds · 2 shared baths,85221401,Soros From Ascott Sathorn Bangkok,,Sathon,13.71586,100.52019,Private room,19025,1,0,,,6,361,0,
42211864,Rental unit in Khet Sathon · 2 bedrooms · 2 beds · 2.5 baths,51192901,Dylan,,Sathon,13.71212,100.5201,Entire home/apt,5340,1,0,,,14,0,0,
42556650,Serviced apartment in Khet Sathon · 2 bedrooms · 2 beds · 2 baths,85221401,Soros From Ascott Sathorn Bangkok,,Sathon,13.71723,100.51813,Private room,23219,1,0,,,6,360,0,
42213705,Rental unit in Khet Suan Luang · ★4.86 · 1 bedroom · 1 bed · 1 bath,243386029,Piyapa,,Suanluang,13.711642,100.606834,Entire home/apt,720,1,29,2023-12-14,0.63,3,341,20,
42556710,Serviced apartment in Khet Sathon · 3 bedrooms · 4 beds · 2.5 baths,85221401,Soros From Ascott Sathorn Bangkok,,Sathon,13.71765,100.51969,Private room,30296,1,0,,,6,338,0,
42389898,Condo in Khet Pathum Wan · 1 bedroom · 1 bed · 1 bath,278213316,Jo,,Parthum Wan,13.74074,100.54653,Entire home/apt,1500,30,0,,,1,173,0,
